"panel_code","panel_name","first_name","last_name","titles","member_type","affiliation","year","url"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Richard","Štefl","prof. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Roman","Tůma","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Václav","Veverka","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"301","Molekulární a strukturní biologie, genetika, genomika a bioinformatika","Jiří","Vondrášek","doc. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Lukáš","Kubala","doc. Mgr. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Helena","Žemličková","doc. MUDr. Ph.D.","místopředsedkyně",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","et","Evžen","Mgr. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Monika","Dolejská","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Ivan","Hirsch","prof. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Vjačeslav","Jurčenko","prof. M. Sc. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Peter","Šebo","prof. Ing. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Anna","Šedivá","prof. MUDr. DSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"302","Mikrobiologie, parazitologie, imunologie a biotechnologie","Jan","Tachezy","prof. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Marcela","Buchtová","doc. RNDr. Ph.D.","předsedkyně",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Martin","Pšenička","doc. Ing. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Alexander","William","doc. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Marie","Hubálek","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Petr","Mlejnek","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Jakub","Rohlena","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Vladimír","Rotrekl","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Andrej","Šušor","Ing. PhD","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Michaela","Tencerová","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"303","Buněčná, vývojová a evoluční biologie","Viktor","Žárský","prof. RNDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Miroslav","Strnad","prof. Ing. DSc.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Zbyněk","Tonar","prof. MUDr. Mgr. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Jan","Bouček","doc. MUDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Roman","Hájek","prof. MUDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Matouš","Hrdinka","RND. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Petr","Ježek","RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Marek","Mráz","doc. MUDr. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Petr","Müller","MUDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Olga","Šebestová","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"304","Nádorová biologie, experimentální onkologie, morfologické obory a patologie","Pavel","Vodička","MUDr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Aleš","Hampl","doc. MVDr. CSc.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Šárka","Kubinová","PharmDr. Ph.D.","místopředsedkyně",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Julie","Dobrovolná","prof. MUDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Martin","Horák","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Jan","Korábečný","doc. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Michal","Masařík","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Kamil","Musílek","prof. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Petr","Pávek","prof. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Martin","Rossmeisl","MUDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"305","Lékařské fyziologické obory a neurovědy, diagnostika a terapie, translační výzkum","Markéta","Tesařová","Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Kamil","Kuča","prof. Ing. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Pavel","Anzenbacher","prof. RNDr. DrSc.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Petr","Babula","prof. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Viktor","Brabec","prof. RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Milan","Jirsa","prof. MUDr. Mgr. CSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Jana","Rudá","doc. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Ondřej","Slanař","prof. MUDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Ondřej","Soukup","doc. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","František","Štaud","prof. PharmDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Kateřina","Valentová","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"306","Farmakologie, toxikologie, lékařská biochemie, lékařská biofyzika","Viktorie","Vlachová","RNDr. DrSc.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Tomáš","Pavlíček","Dr. Phil. Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Michaela","Fišerová","doc. Mgr. Ph.D.","místopředsedkyně",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Hynek","Bartoš","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Martin","Brabec","Mgr. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Tomáš","Hejduk","doc. Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Tomáš","Petráček","prof. PhDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Marek","Picha","doc. PhDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Jana","Plátová","doc. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Karel","Thein","prof. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","Filip","Tvrdý","Mgr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","David","Vopřada","doc. Dr.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"401","Filosofie, teologie, religionistika","David","Zbíral","doc. PhDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Martin","Macháček","prof. Ing. Ph.D. et Ph.D.","předseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Tomáš","Formánek","doc. Ing. Ph.D.","místopředseda",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Michal","Bauer","PhDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Jaromír","Baxa"," Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Jan","Čadil","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Lenka","Komárková","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Michal","Pešta","doc. RNDr. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Rostislav","Staněk","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Luboš","Střelec","doc. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"402","Ekonomické vědy, makroekonomie, mikroekonomie, ekonometrie mimo finanční ekonometrii, kvantitativní metody v ekonomii mimo operační výzkum","Tomáš","Tichý","prof. Ing. Ph.D.","Member",NA,"2021","https://wayback.webarchiv.cz/wayback/20211025232040/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
